3991:3318,57,4962,893,1376,1082,2422,216,4146,761,2750,1148,4891,3819,1599,1181,3036,2887,4702,4493
3992:1875,1107,1735,1045,2514,3725,3649,4197,1068,3824,1453,3869,4695,4520,1096,377,3795,3820,1725,4007
3993:4473,2841,4797,2556,40,925,2527,3222,3490,310,4790,4962,3511,3984,1184,2578,1682,3647,2451,4210
3994:4617,4120,1176,1809,2157,883,2674,853,4949,586,2016,3937,592,3006,2619,3947,2691,3605,2982,4648
3995:4118,72,1847,3008,2076,4193,3492,223,533,38,585,1508,3943,1292,1412,549,3000,2412,1803,1620
3996:694,2921,628,3749,616,776,4345,1120,1198,2136,2534,761,701,2540,3977,3941,968,3803,3112,4170
3997:126,2558,1595,2787,225,4434,163,4190,3346,913,2108,2744,4204,265,3232,4759,3523,4546,888,2528
3998:1097,2631,3873,1883,3935,3346,2596,294,1117,1455,3148,1677,538,3216,2866,3704,211,394,2519,4232
3999:35,4934,2879,118,2375,3760,2507,3869,1709,786,4723,1105,166,4263,3469,4076,4035,3070,887,1700
4000:2407,1287,13,1566,1784,3201,4650,2840,3877,3125,2574,654,3229,4854,1587,2505,2659,2769,4703,3086
4001:2227,2599,1782,3589,756,2191,2126,4290,3212,1843,2690,2824,1391,4174,1062,4118,1078,3190,2718,4182
4002:3949,186,3395,2392,164,2736,1948,4232,2009,828,4494,1014,3754,4414,1809,1248,4424,3297,4865,2895
4003:2208,4099,4915,202,3799,360,4424,2104,3977,2641,2734,738,1263,692,4617,599,4298,1699,1226,835
4004:4669,2108,2463,1793,1248,424,2372,3877,2087,2884,3120,3333,2727,1792,4375,679,288,3187,1915,2018
4005:778,2193,432,2747,722,1254,3779,100,2428,3774,2528,3694,644,3648,3981,2604,3366,4731,2502,2318
4006:603,686,1603,307,1014,23,2139,2027,4466,3718,2637,1126,772,2204,849,2602,74,3829,3101,3448
4007:3216,90,4634,3437,4232,3588,4313,863,1828,4197,3715,528,1902,2435,4687,2251,3992,369,1907,108
4008:3306,1972,703,697,3457,3161,3194,209,2670,2454,2262,1823,1085,2049,206,1588,2551,2883,3368,1804
4009:4448,4811,3145,1030,3656,4122,647,56,1497,2341,930,4855,791,2823,4364,2735,1382,68,4817,905
4010:4494,4350,4427,1680,1014,2961,728,296,738,4253,854,204,3047,3722,3829,1872,1816,2868,307,125
4011:3068,3350,2164,1596,607,3566,3222,2181,3833,469,4070,1606,1203,4414,2728,2324,3117,2498,3935,2865
4012:3423,4590,2963,279,1039,2192,2749,1336,2950,2788,1860,2206,1198,3054,3755,4742,2647,1716,4145,1324
4013:2886,3955,3368,4317,4640,2184,2597,2855,4416,4612,4072,835,4249,2799,423,4849,3641,3890,4938,328
4014:1265,2626,1824,4089,3934,3801,4936,1449,1883,3236,10,4411,4865,1181,2116,666,3651,1146,1722,3492
4015:1743,989,916,1506,1247,682,2059,894,3783,51,229,304,1021,157,4830,2472,2847,3834,2380,2043
4016:26,3792,3368,2523,1437,1436,2955,1810,507,290,4056,1644,822,3831,2308,4611,2049,4378,3191,3754
4017:590,3655,3737,1429,2796,2264,1228,453,685,1735,3407,1383,3918,1217,3879,2789,667,961,369,1235
4018:2151,178,3941,701,111,1994,209,3375,4554,2494,4446,3881,510,1348,1262,450,1596,2163,2442,4
4019:4189,4205,3657,3618,2932,2429,1327,148,4598,1612,4083,1840,3026,265,3110,402,1492,2516,4902,3008
4020:3995,1974,533,1359,1535,4584,3096,4902,859,4502,3616,618,2719,180,4854,2235,138,3625,2954,845
4021:549,3209,3031,4181,4287,4420,3102,4170,4215,3624,2272,1079,2921,2368,2951,4274,4316,4393,776,4757
4022:3860,2230,1616,767,160,336,3016,3492,3442,2093,1505,4251,4298,76,517,1306,2511,4942,2280,4410
4023:302,2641,1737,3983,1191,1981,2938,4314,3745,2386,2014,528,2408,4332,4823,2709,4422,2828,660,3872
4024:701,4437,839,4514,4869,2201,4470,2529,3591,4712,4554,4025,4874,3300,1676,4508,1988,1262,1348,4966
4025:4869,4651,4966,4024,2201,757,2873,1316,487,1262,3575,1224,4960,2151,2790,253,4548,510,701,4874
4026:722,2470,3181,1158,3217,802,1755,2262,1779,4098,3532,4496,3191,13,2840,4343,4386,3327,178,4696
4027:4555,1057,3036,468,3819,3369,108,2137,2900,2694,4101,3008,1079,927,313,3801,2748,1863,2798,3165
4028:613,2351,2719,993,3038,3993,2330,732,2093,1035,2131,4778,21,2838,3747,3490,4638,3304,2466,842
4029:1971,1203,326,1669,3695,3254,1731,7,3291,4574,699,4781,2620,3642,4720,2798,211,4790,1789,1670
4030:3719,1956,1805,3712,3518,320,4595,3882,3104,3677,3115,3048,2351,4340,3191,233,178,2434,3721,2786
4031:3660,731,3894,945,2879,3265,896,277,4937,2946,1412,4011,546,4054,4134,1596,41,4035,3597,4038
4032:2712,2644,2190,614,2022,2232,158,3688,2502,3580,4177,3564,2720,1744,3146,4005,3597,4001,4284,3063
4033:2153,3633,2368,2932,2829,1513,4676,3746,1994,2832,3697,360,3111,4066,3842,4692,3038,2794,1010,536
4034:2687,4692,4249,918,2164,218,937,4970,3329,4762,574,1659,3890,1014,4636,1479,3740,4640,823,9
4035:731,4370,1700,3172,1919,1220,286,2493,4545,3932,4134,3216,1301,376,122,3980,4038,1672,3974,2879
4036:2980,3050,395,2561,1134,2422,1654,479,1556,187,2312,1108,1484,1672,4150,305,3186,3222,223,193
4037:1382,103,3983,3214,533,3292,3256,144,454,3204,3319,2296,2773,2753,555,1885,2546,3041,834,860
4038:1824,1203,2152,3216,3980,2951,4864,3922,2854,4514,4232,4177,4035,4443,1380,1288,335,1696,1672,4433
4039:1847,1776,3135,2786,2895,1903,1613,2682,1412,923,2170,3480,448,1972,2678,2922,206,3553,4728,4691
4040:2825,2708,4343,2505,4764,4589,515,890,1153,3322,2233,344,348,3858,241,3676,4565,2524,329,2962
4041:56,816,1047,3715,1404,3655,1498,987,2462,2584,2159,3830,1107,4824,834,2588,4619,3843,1868,4072
4042:3265,267,3117,625,2324,4796,779,1876,693,2498,4232,1412,4035,4683,4545,3,2448,1596,2678,1284
4043:529,1942,3345,2487,3549,4165,3694,2542,2747,4998,432,1254,524,2444,2467,3658,2413,2428,3018,435
4044:3720,2977,2732,4343,4214,317,4310,70,1356,1634,796,4660,3229,4851,2628,1153,1608,4639,4474,3441
4045:2049,3102,3290,4138,2945,4744,3494,1341,402,3760,248,197,865,2702,638,3803,4016,829,2040,3368
4046:3492,2152,2107,4667,3995,631,2148,726,2292,3437,2221,3424,2063,1136,555,2538,2401,2287,276,4722
4047:3588,1809,236,2858,3290,1184,2553,4975,2678,1596,3255,1220,4556,4414,4035,3,2879,406,4052,786
4048:998,1782,3049,2172,143,2350,3694,557,1942,416,3648,1759,2428,612,605,299,4561,879,2502,4838
4049:569,7,3653,2251,326,1555,1020,3937,3469,1885,4208,2527,2608,414,560,4473,2051,578,3109,1844
4050:1063,4399,6,4564,1739,1689,769,2368,2235,66,1266,2355,2651,2888,3456,549,1167,3000,3926,25
4051:1958,4844,2108,584,4894,2429,3008,4150,416,2006,1365,1188,3137,2963,4549,1996,222,979,20,3354
4052:3343,1596,3593,3117,4035,981,1248,3480,1672,2926,1220,4047,4796,4556,1750,3980,2854,3216,2879,1301
4053:2512,4081,2895,128,1105,1335,3244,2837,3396,72,1378,3823,4450,52,2229,814,1631,1997,2821,382
4054:2118,4850,1629,3079,677,2943,3032,1521,2342,3007,4697,324,3869,1302,659,3188,4678,4082,2094,1209
4055:1248,3658,148,2751,3657,3887,1242,2016,3783,2476,4593,4962,4420,2975,3626,3325,587,3020,1265,708
4056:4253,884,384,2319,377,1495,3396,4427,814,1728,710,4450,4016,2573,1026,609,3204,2155,1720,72
4057:1764,4420,1061,151,827,846,694,1615,2534,1372,4248,3624,1740,496,212,2944,2057,522,2681,3941
4058:555,394,3056,2115,3653,1885,4952,2936,1002,2388,4473,4996,2451,4720,2605,1669,2527,578,3802,799
4059:4300,1377,3330,3013,2707,3142,3859,3706,2577,4223,3106,380,1839,1099,3453,2965,2476,3536,4367,4989
4060:4011,2724,3538,4898,4044,4426,2553,1338,516,1787,3172,4052,1192,3819,398,993,3935,2022,1700,324
4061:3096,3671,805,4413,1271,1103,3760,2993,4076,2337,3027,2441,993,926,1131,4826,4485,2292,18,3197
4062:540,2751,588,4660,317,561,4851,1634,1730,2174,2765,3038,2505,1566,2628,1153,796,4854,1587,4650
4063:4710,3236,4080,73,485,1898,1256,4590,3755,4744,508,2634,2741,3093,4567,4405,2137,2626,3853,1722
4064:2195,2594,3838,2534,1427,1448,3893,3941,1800,3031,4095,1120,898,776,3735,1387,4962,1198,3624,3112
4065:1406,683,4170,506,1774,2540,2475,4223,2893,2951,2030,760,922,3432,2034,2201,4384,4204,818,420
4066:3490,993,417,230,3668,158,535,1131,499,4033,4816,613,732,3780,421,4826,4692,4697,4958,2156
4067:3001,645,1776,1561,621,1332,2285,826,1248,862,929,2773,296,4698,4172,3939,4200,4663,3124,1472
4068:2785,4894,1248,2726,4526,4663,3023,3254,1565,3200,4628,4764,1844,2511,1102,3721,3665,1020,3937,3479
4069:3456,3492,4291,520,128,1997,2473,689,4955,4772,1426,126,3442,3937,4886,625,1141,589,89,1884
4070:4529,3368,1644,2583,4134,2841,3032,1520,418,4035,4011,1853,3265,1201,461,3,4796,4683,3633,3117
4071:3101,4284,3728,4663,3177,3300,3550,1111,3783,2277,4898,2748,1718,1700,651,2296,4800,1748,2030,1985
4072:9,1434,4041,4249,4849,1833,3171,2252,4938,917,1663,328,4489,605,4013,3740,3933,2855,823,3136
4073:1292,1967,776,3138,587,2440,3554,3396,4203,4449,1198,4123,2812,1120,52,696,2358,1615,694,1718
4074:386,3864,2989,1441,4469,1178,2722,2775,157,916,1040,4384,3506,2388,900,3783,2043,3698,2640,4830
4075:2707,2965,4996,3715,1047,3717,2214,3387,1676,1997,1786,4531,1157,1500,123,2524,1655,2719,4374,1718
4076:2156,1510,4182,836,108,381,3999,4061,901,2296,1579,2153,3613,1106,535,2832,3496,3835,3490,408
4077:3277,4349,2430,569,242,4309,3466,315,4790,4774,123,799,2377,313,668,1789,3251,4574,2128,2798
4078:2158,4586,2090,4897,1254,1589,3271,2690,1628,717,1171,571,1161,3628,3014,3829,4900,1360,3021,4385
4079:3864,904,4783,4696,1218,4170,2183,3905,2171,2757,2791,3936,4947,416,1518,222,822,1404,99,3327
4080:3270,3554,2773,454,929,3324,1045,4375,1891,3243,620,600,1068,4245,489,4409,3783,2102,4287,2296
4081:3204,431,1698,851,128,2512,2155,3823,4546,1685,436,2952,1494,609,710,814,3108,333,4053,382
4082:3364,4672,2865,164,4756,1822,554,4575,136,3881,4293,4828,3654,3959,4792,1234,1567,4054,1277,3783
4083:1612,2611,4965,622,4850,3553,1874,1713,395,1928,141,4019,3008,1412,402,3618,614,3110,2429,2516
4084:904,556,2831,3922,3236,1944,3934,4830,2408,968,1823,1904,4266,4841,783,3379,72,1259,2253,4761
4085:3920,3490,2156,4284,4248,2557,50,465,1251,4066,3668,4650,38,3965,3597,4499,158,3796,594,1274
4086:2192,3514,4343,375,4587,2597,4494,3745,2199,1707,1844,1721,3022,13,4936,3152,2930,648,3370,265
4087:3351,735,2523,1631,3058,1605,2730,2510,2498,229,4106,2506,2865,828,3100,3050,3933,212,3757,4640
4088:265,2487,3345,3966,118,2118,3063,2920,1203,683,1774,1915,4301,445,1138,1900,3722,3140,4686,1254
4089:2963,1616,197,4224,3057,1332,2537,1572,2647,1585,4375,3497,2950,1233,4142,4929,1826,238,2285,867
4090:3995,3038,3759,125,4033,360,3012,3293,3457,536,3100,1646,2794,3746,38,2147,1080,105,18,2368
4091:4300,771,2110,2016,160,673,3487,4302,2425,1306,3455,4298,1935,3719,1464,1623,872,4482,766,1285
4092:4256,118,2092,2901,4143,3743,3845,137,2066,1656,2014,1889,1813,1893,1105,1819,2779,1711,2192,1834
4093:1553,4823,4067,2932,1074,4780,4097,3783,834,2112,3487,2482,1206,1535,1954,1061,3657,2615,372,708
4094:1360,2227,1812,2992,3475,3271,4181,3725,2415,3950,2358,29,3786,4174,1551,1108,129,3567,2707,4118
4095:183,1673,968,2200,530,3341,2206,2345,2189,4064,1198,3112,3977,3624,2101,3735,3247,279,776,1411
4096:587,3831,1934,4413,1816,1806,2499,1954,4894,1389,2744,4826,22,2084,828,4033,1330,2736,1746,1014
4097:4846,3943,2621,4920,2808,1206,2771,4226,2804,2960,4441,4454,2995,2695,3000,4564,848,4189,3260,1144
4098:3393,1021,2262,2470,4905,4026,865,105,1254,2049,1548,1588,137,2572,944,2734,3306,3719,4252,697
4099:3641,2192,3883,1140,735,4967,4422,606,4489,1853,3633,44,4275,3710,3931,4915,3171,3933,4179,1432
4100:1710,3736,2024,1092,2232,4306,3226,483,4391,1415,1265,216,2823,4513,2091,2332,905,1809,2218,2267
4101:3783,3527,1337,2907,197,1572,4027,2963,1111,670,471,3824,3129,1990,566,2396,3886,3569,1763,1282
4102:2563,4181,4638,2961,339,3608,116,1578,4732,2074,828,4890,4858,1126,309,3167,1638,2392,3139,3619
4103:3600,2353,1928,453,1228,961,3389,1217,1480,3481,2362,4836,1235,3292,812,2928,2020,4507,2235,3737
4104:232,2308,1791,1843,3677,4457,4928,2853,1686,3368,3075,1679,206,1804,1972,697,4746,3103,442,1308
4105:4395,1366,4669,2903,4211,1884,1306,350,1760,834,2675,3937,592,1457,1844,3581,1938,3860,2969,1334
4106:52,346,467,72,1601,2410,4171,431,1631,2205,3046,1733,1969,3108,4116,382,1997,4995,436,2155
4107:4591,4239,98,2815,1623,4955,4250,4568,2130,709,2063,1077,1426,164,3158,1643,1234,1888,1869,47
4108:4898,2129,3632,1238,767,3937,525,1389,1167,37,2969,1992,2018,4335,4417,1093,3728,859,3605,3384
4109:279,2812,3270,2286,2079,4336,4596,1965,2694,1598,3582,3507,589,3093,2748,485,2961,2189,2186,1968
4110:2155,3677,1720,1997,4587,384,4106,3940,3717,1872,2501,148,4037,609,4056,4995,4808,1453,4769,710
4111:3277,578,2553,2620,2075,3466,569,4802,3216,1175,1789,1203,860,211,3603,2779,1971,786,2675,302
4112:2368,3677,3541,2321,1981,429,2779,3074,3245,1253,1320,932,606,2014,713,3416,4244,456,2408,4711
4113:509,1158,985,4426,116,4443,4985,945,1413,1574,3348,2324,861,13,830,2181,3324,4038,2854,3871
4114:2939,1654,4067,2600,294,1336,929,2744,2812,3484,1834,2963,1400,3569,4146,1819,4245,2678,4235,3871
4115:2730,3368,595,4817,171,1447,3875,4636,2614,4630,895,816,1602,440,4602,4464,1980,2402,2803,2734
4116:3310,4511,2155,4977,710,1101,431,2501,4184,2178,4521,4106,814,3108,52,4253,1954,2034,2229,2512
4117:3036,1405,2555,305,2081,1597,2632,4500,1966,929,1877,3064,1561,1572,3520,548,2554,3824,3354,656
4118:129,2690,1843,3004,571,2824,3285,3771,3190,1078,29,2358,3567,1592,1300,1360,3507,285,1148,4001
4119:1743,2297,3829,2380,2910,1687,2682,4145,3752,4955,3985,4840,1300,4323,2815,1863,3089,777,290,3537
4120:272,2001,3006,3994,2394,2016,1261,872,81,3003,4410,4413,2226,1285,160,767,2691,1809,3937,2677
4121:4033,243,969,4697,421,38,4692,3780,1131,1486,3668,1510,3304,3310,2976,4258,954,4066,4524,4958
4122:3490,4576,2315,2738,10,4391,1623,3984,4009,1692,4522,3951,2823,1944,216,3000,3562,1092,427,4364
4123:3101,2057,4475,792,3735,2308,4674,3554,1198,599,2136,4073,616,1026,1716,3693,776,1614,3112,4351
4124:3440,2274,108,586,709,2231,2379,144,588,3245,1363,1535,4146,1546,325,2755,1977,3888,2422,1813
4125:1126,3334,3746,1177,1198,1396,4552,2961,1039,2707,39,367,2168,479,4202,4059,2476,1931,3099,3835
4126:4161,909,2015,1926,594,834,160,130,3455,4037,1413,3937,579,2366,1306,1334,3691,1935,1938,4942
4127:2380,1793,3022,2854,2857,3977,4181,283,2707,670,4583,117,1137,2950,416,2415,3801,291,2897,1170
4128:4836,4059,1043,3943,3656,4303,1469,4597,4859,4223,380,3348,3363,4300,2314,4162,1839,4319,305,2707
4129:1356,1335,3299,3024,1656,2951,2368,3887,496,1433,2512,1253,3157,1254,118,383,1302,3796,2719,1872
4130:3655,3115,2883,4751,3306,290,1810,3973,2787,204,3191,2049,675,838,178,3719,4595,3048,2183,3833
4131:1909,2501,3108,2275,382,214,113,346,884,4253,431,1031,436,1969,1720,1412,851,1997,4546,2491
4132:1824,2642,155,1437,4587,4389,3576,2502,8,1404,1342,4998,114,2318,1536,3147,1936,3444,557,3303
4133:2297,1882,4937,3298,4466,3619,1014,3448,885,3543,23,1063,4406,3089,3497,3093,3242,1638,4890,2027
4134:4544,1564,376,3588,931,2879,1919,3265,607,2014,3216,277,659,2596,3935,4796,418,4545,2722,4035
4135:3796,903,1820,811,3941,4725,4996,2795,2940,349,1311,1715,2195,496,694,3031,3138,2034,3783,1242
4136:791,2011,3161,1085,2676,1389,4700,4299,1339,897,859,3785,2887,68,2805,3975,38,771,1637,4364
4137:2419,265,299,3314,118,2507,1260,2728,1591,1031,1782,1021,2904,3743,1981,3833,429,2152,2989,3351
4138:2040,4462,6,2831,2253,1236,72,2358,2999,3576,710,4045,3644,3922,4841,4544,363,3204,2012,4039
4139:3719,4514,2896,3184,2160,1797,2421,3083,1019,3322,2494,4578,172,257,1262,1956,3098,3592,191,2566
4140:3754,3759,889,436,3722,3611,1786,3716,2244,665,2206,2814,113,599,1185,72,3798,4482,3576,4421
4141:2156,2379,982,3083,510,1828,263,4960,3290,1309,1262,2790,3558,1363,3881,4508,701,4805,4815,2364
4142:2230,2396,197,3244,2042,2285,4409,730,4375,862,2963,2537,1332,2773,27,1238,4224,4089,4929,788
4143:2066,4203,404,2119,1148,3484,1981,4244,1440,4746,3351,932,2060,896,2951,2801,4422,1889,1819,456
4144:1646,1144,242,255,4985,4187,1613,288,280,451,4136,2664,293,1813,827,4303,547,1037,1968,728
4145:283,1820,2921,2588,140,3507,3031,4590,209,1185,2079,783,4274,1360,1387,2758,4012,4181,3970,4170
4146:4114,2211,1105,828,291,2919,689,2422,3991,2594,1711,931,3947,4323,1924,1599,2437,2941,1148,2951
4147:3719,703,3000,1508,1063,192,3096,4910,3600,1534,3213,3530,1048,4684,3889,888,2047,554,4836,963
4148:479,1382,1827,1042,380,4319,3286,3477,3368,178,4565,533,3656,4300,305,3453,1044,2965,4543,4223
4149:4476,426,2358,3077,3560,4174,1592,4001,2227,3151,2701,29,2520,1899,2391,2912,4843,2112,2755,4118
4150:380,4894,1237,1049,3288,1042,2707,4690,3064,2647,1618,1763,1044,1039,479,1839,3354,3075,4818,465
4151:2336,116,1942,432,1254,3203,2651,2428,3943,612,3147,2528,2260,2404,2606,3549,4887,3345,2346,1276
4152:4920,3822,4033,1004,1754,3203,13,2976,2849,1510,2038,1766,954,4692,2830,3111,4326,2153,518,3815
4153:2348,3622,1548,4016,3227,2670,2470,4098,4564,146,105,3366,4981,1829,1492,1588,822,4252,2183,4799
4154:3906,3732,1053,79,3586,4742,4730,759,4744,1021,4899,3783,1574,138,2779,2103,1070,1020,1870,3900
4155:888,464,1907,369,3362,3969,4207,4344,803,1416,3389,1235,2997,1622,2389,0,2871,4313,3481,4928
4156:3970,3941,846,2154,3247,1499,694,1392,2693,232,4513,1098,4631,2761,4708,1919,2101,3102,4937,968
4157:4906,2239,4384,322,157,3864,4623,4823,1158,3267,3557,422,822,2915,1941,179,2028,1863,1053,916
4158:4842,2280,310,4706,977,2972,3900,2999,2792,3492,1587,3165,1510,3667,2613,3236,1450,904,2175,1891
4159:2741,587,3047,47,1085,4106,130,3008,3199,1336,2468,3947,4292,2359,1863,3200,3182,4742,3814,853
4160:1082,23,1543,2499,3075,3223,4638,728,1444,3243,1619,4890,2084,1806,1084,309,2322,1014,828,2868
4161:1440,3453,4402,4632,1071,4537,1096,272,4126,2975,4037,2793,350,2621,3201,1382,724,1288,3249,2766
4162:1070,3286,3477,3456,2707,1401,4444,3348,1113,2124,4128,1620,2965,4319,3192,1839,2641,4813,4223,2476
4163:4785,3163,1735,1288,4953,2997,1048,4041,4824,3001,3992,1416,3631,1200,1235,4507,4751,1907,3389,3600
4164:4841,1235,2796,4836,4643,3481,4290,2269,3922,1702,2368,1386,2888,2584,4904,4313,1476,4507,2389,3918
4165:722,435,3345,2920,547,1443,2747,3658,2528,612,2487,1254,4873,545,432,2502,4547,2350,143,1797
4166:220,1809,4530,2310,712,4211,4223,3514,4757,3032,1935,1520,272,1011,258,42,3535,3201,1606,1426
4167:544,713,4891,3646,2428,1079,2792,468,50,2970,485,4763,1405,148,4369,2692,4825,207,3819,3036
4168:1605,1079,3437,1602,3201,2287,378,634,3216,1362,2908,3535,1795,3169,1822,3054,4399,1888,3909,1309
4169:2479,2740,4998,3549,143,1911,4873,4984,4731,3694,2868,4301,3759,3115,3191,1915,3717,2336,3243,663
4170:3996,3098,522,1120,1185,3941,4953,694,875,3247,4266,4962,3507,4274,3114,3977,628,4145,3624,759
4171:2454,2794,3046,3577,2183,2553,443,516,4742,1997,2155,4698,2178,4352,884,4106,382,2187,3611,4995
4172:929,2900,2975,2396,4844,11,2238,265,914,2963,501,3643,2285,4067,4929,2918,867,2278,2950,4375
4173:4303,1638,3448,23,1084,3101,1687,4206,1396,3459,1389,4495,3298,212,61,3093,2637,4937,1295,3662
4174:1148,3748,4001,2690,4719,3212,4660,2912,3004,4586,1069,2802,2227,29,1108,2158,2400,1939,564,2580
4175:2107,69,3432,1398,1900,823,1666,1797,1649,722,1137,4789,998,958,1227,4938,3257,3704,645,2920
4176:2119,1700,2693,2388,803,4537,530,558,1926,468,1413,2324,1938,3937,632,1306,2621,160,1167,2646
4177:4433,1026,1494,2740,102,683,2653,3151,2235,3690,3487,3949,1994,3869,3256,4544,4038,4232,1265,2720
4178:98,3325,3943,2533,3949,4704,1084,3718,3077,3093,2186,4617,2552,3031,4303,1603,3829,296,2046,3101
4179:4847,3196,4938,4489,1782,4249,4099,2855,1910,887,3417,3933,1933,1279,4860,823,2856,1102,514,1853
4180:2752,3052,3707,4533,2692,407,4337,1136,782,3959,2727,2292,4590,3517,378,1426,2651,3437,1695,1875
4181:180,3026,4188,1412,2109,1198,3599,792,283,1690,4276,1928,339,2076,4458,1748,3511,1109,4145,1068
4182:3212,3022,1924,3637,3285,125,1166,4991,4848,4174,2217,2126,1939,29,891,4001,2246,2755,1391,1108
4183:4191,515,3658,3801,4887,909,432,1536,1615,577,2093,1290,175,4117,3038,2368,4845,2076,4927,3970
4184:4791,1873,4865,382,4056,1969,4106,4617,3204,851,128,4424,2501,2178,4116,2964,710,4291,3241,2232
4185:2518,4240,3430,2861,3269,400,2308,2402,1707,68,4107,4930,4035,1160,4483,4364,2779,2911,4817,3069
4186:749,98,1863,1363,3900,1814,4063,2861,589,1884,4891,2243,2529,4388,2741,1726,4567,3101,3502,154
4187:4406,3168,1603,728,772,4955,2671,446,4206,3829,4443,400,2725,3459,4144,2204,1705,1445,1126,1299
4188:4054,1274,614,3204,4305,1850,180,4823,2068,2708,1863,3229,4181,1412,167,4356,2243,4284,3008,3000
4189:1191,2831,4861,3887,4621,4744,3943,1537,4035,1241,1319,4097,2683,6,3216,598,3311,4300,4659,3474
4190:3768,4745,4759,2840,2641,2445,3346,1261,3921,3730,4915,4942,4827,309,4641,2397,928,3470,3861,4251
4191:3337,1813,1498,4041,4179,1389,2583,4655,1129,4784,1892,2707,261,2576,663,2047,574,823,20,3136
4192:1694,388,164,2906,4967,2062,2376,1498,3171,4970,264,4938,4275,2265,3933,3890,1132,735,1659,3640
4193:1778,1559,672,2960,1423,4181,4282,1508,741,40,2653,3943,2497,2283,3624,237,3995,3803,1061,4424
4194:4015,79,169,86,3267,2616,1158,989,4845,3540,1568,1178,428,2737,356,1753,2847,830,4199,3050
4195:3939,1875,3990,3238,2855,4938,2642,4471,574,4849,4416,3906,3863,2799,882,987,1930,2375,3823,1851
4196:4046,3035,3989,607,3243,2514,1265,3458,2460,400,1882,2362,4638,1603,2815,3853,1928,1705,1367,2186
4197:3254,1045,2689,3697,3745,3868,148,1907,3774,3163,4117,1208,4927,4865,433,3976,2576,3992,1098,4007
4198:1488,1367,3047,1294,2720,2632,4409,1786,447,1079,909,4965,3008,4375,2418,2719,2950,2039,1595,1695
4199:4830,236,1297,2212,4089,395,4194,2297,1626,2472,867,4386,2358,1644,700,1928,3490,4623,3692,4906
4200:3569,994,1724,1121,3560,4684,890,911,3743,1727,2751,2841,4067,2963,2918,753,4588,4742,2773,2396
4201:4054,2238,3196,621,4231,1457,4409,4860,1341,4321,4172,909,3403,4067,3246,3460,1181,4089,442,2918
4202:2207,279,1177,2649,4125,1809,395,2785,2076,4916,4576,906,281,1598,3286,2707,1596,4319,3439,2124
4203:1045,753,3983,3649,3924,2722,4143,1071,4298,860,4729,1771,4952,4073,578,2783,2982,3351,4487,4390
4204:726,4382,1063,1888,3437,177,4722,4337,1974,378,4744,4180,3997,3054,3959,2018,420,3883,4655,2221
4205:2669,739,4192,2983,145,2799,4019,3955,4761,3861,708,762,2831,1840,1132,1542,2516,3624,4236,4996
4206:3853,3066,1037,2570,3089,4187,2725,4955,109,1543,1389,3164,1825,400,4937,3576,1484,1302,3242,4406
4207:3232,464,1974,803,1902,888,2584,2672,624,2764,1480,2871,369,2020,1288,1235,3849,253,3389,4839
4208:4334,786,503,889,3466,746,2430,290,4473,3109,4526,2759,4049,799,2911,7,3301,2527,2546,2798
4209:1907,1101,822,654,215,1595,1438,4354,3862,1126,2261,4468,1439,3481,159,1014,2675,3943,4745,3645
4210:2423,3859,3975,1030,97,693,1086,2770,711,3632,646,4735,1447,337,92,4811,3993,4483,2723,2038
4211:1929,1628,3358,2425,4417,1176,1511,3413,2009,592,3605,2307,3499,4618,1285,767,272,1461,3937,2157
4212:3619,4402,214,1065,3722,116,454,2118,1835,1444,2961,3101,4443,1364,46,4698,3047,340,3093,2868
4213:3712,1330,1545,2497,2975,2368,1842,670,836,3393,1119,2049,21,4384,3191,3118,4725,3721,2536,3254
4214:3441,2600,3493,4044,1471,4343,2524,796,2490,4755,1527,743,1153,1420,241,317,739,2977,1634,401
4215:299,809,1356,3624,383,968,1185,3806,2603,1849,3977,103,4364,2811,2534,2272,4552,2057,2812,4953
4216:132,4541,1173,1404,2818,938,1905,1168,1717,2758,508,2748,1146,3492,3447,2626,4865,4690,3842,3236
4217:1892,1553,2423,3632,4513,3443,1777,227,4735,369,4371,1092,68,4592,3975,3226,2707,4483,1150,171
4218:4566,4232,4416,3189,1140,570,3796,3710,3921,1145,655,4742,2252,4997,1226,4727,3546,1434,4277,1027
4219:3820,4340,33,4182,360,416,403,3468,1551,678,316,4662,1899,2755,1273,739,1300,3004,1780,108
4220:2332,4999,2838,2491,450,276,3283,1051,1763,2359,3688,2720,3470,354,2422,2234,4284,2930,3618,102
4221:164,931,4192,3122,2063,4759,3654,4672,2107,1915,829,3126,4399,4792,2221,3530,288,726,2018,378
4222:4355,2854,779,3216,3255,1301,335,1596,376,659,122,2545,1248,4556,4052,1845,2879,2094,4035,3980
4223:1793,4774,1839,3330,2613,1099,2215,2766,800,305,1605,3576,380,2033,4526,4300,4459,3453,3286,3081
4224:2561,4415,1341,645,4684,2081,3057,2509,4663,935,4142,3814,4089,123,2285,4929,2963,2445,2950,1561
4225:2014,4176,50,2351,4112,4368,4870,544,1884,2016,1548,4706,1173,1349,713,749,337,520,2237,2329
4226:2144,1412,4892,3943,3404,4831,6,1535,1241,372,4617,4438,4097,3926,660,1265,2408,25,3861,2403
4227:3510,1014,567,3554,995,4307,2103,1436,753,4593,4940,3507,2077,3170,3908,1182,4369,1057,1717,1588
